Date,Closing Price,Change,Trading Volume (shr),Trading Value (KHR),Opening,High,Low,Market Cap. (Mil.KHR),Full Market Cap. (Mil.KHR)
25/04/2024,"7,140",20,"1,881","13,388,660","7,140","7,140","7,100","620,988","3,413,449"
24/04/2024,"7,120",0,"19,561","137,792,880","7,040","7,140","7,040","619,249","3,403,888"
23/04/2024,"7,120",20,292,"2,083,020","7,160","7,160","7,120","619,249","3,403,888"
22/04/2024,"7,140",20,227,"1,618,360","7,160","7,160","7,100","620,988","3,413,449"
19/04/2024,"7,160",40,"2,943","20,825,100","7,180","7,180","7,000","622,728","3,423,011"
18/04/2024,"7,120",60,"1,718","12,273,240","7,180","7,200","7,100","619,249","3,403,888"
17/04/2024,"7,180",20,"7,807","55,629,920","7,200","7,200","7,100","624,467","3,432,572"
12/04/2024,"7,200",0,"4,727","34,006,360","7,180","7,200","7,160","626,207","3,442,134"
11/04/2024,"7,200",20,"3,191","22,935,520","7,180","7,200","7,180","626,207","3,442,134"
10/04/2024,"7,220",20,"2,705","19,494,560","7,200","7,240","7,200","627,946","3,451,695"
09/04/2024,"7,240",20,405,"2,931,880","7,240","7,240","7,220","629,686","3,461,257"
08/04/2024,"7,220",60,420,"3,023,060","7,160","7,220","7,140","627,946","3,451,695"
05/04/2024,"7,160",80,"3,718","26,513,680","7,220","7,240","7,000","622,728","3,423,011"
04/04/2024,"7,240",0,896,"6,469,980","7,200","7,240","7,200","629,686","3,461,257"
03/04/2024,"7,240",0,"2,060","14,876,820","7,240","7,240","7,220","629,686","3,461,257"
02/04/2024,"7,240",0,197,"1,424,100","7,240","7,240","7,220","629,686","3,461,257"
01/04/2024,"7,240",20,"2,635","18,960,660","7,240","7,240","7,180","629,686","3,461,257"
29/03/2024,"7,260",0,582,"4,207,320","7,260","7,260","7,200","631,425","3,470,818"
28/03/2024,"7,260",20,935,"6,740,400","7,240","7,260","7,200","631,425","3,470,818"
27/03/2024,"7,240",20,469,"3,396,080","7,260","7,260","7,220","629,686","3,461,257"
26/03/2024,"7,260",20,282,"2,043,340","7,280","7,280","7,220","631,425","3,470,818"
25/03/2024,"7,240",0,719,"5,230,100","7,280","7,280","7,240","629,686","3,461,257"
22/03/2024,"7,240",20,469,"3,399,000","7,220","7,260","7,220","629,686","3,461,257"
21/03/2024,"7,260",60,111,"803,200","7,280","7,280","7,220","631,425","3,470,818"
20/03/2024,"7,200",60,"2,277","16,505,540","7,260","7,300","7,200","626,207","3,442,134"
19/03/2024,"7,260",0,"1,954","14,174,180","7,260","7,280","7,200","631,425","3,470,818"
18/03/2024,"7,260",0,775,"5,626,460","7,260","7,260","7,240","631,425","3,470,818"
15/03/2024,"7,260",20,87,"628,560","7,260","7,260","7,220","631,425","3,470,818"
14/03/2024,"7,240",60,488,"3,516,960","7,200","7,240","7,180","629,686","3,461,257"
